,path,num_frames
55964,844424932815113-850-f.wav,66874
1301,844424930560907-973-f.wav,59815
53478,844424932724211-989-f.wav,81363
3635,844424930614155-396-f.wav,72446
60862,844424932923235-782-f.wav,76905
37778,844424931539328-594-f.wav,118515
55269,844424932792732-850-f.wav,91394
48657,844424932605351-147-m.wav,121858
53193,844424932721805-989-f.wav,120744
19820,844424931242134-736-f.wav,80991
24315,844424931338844-608-f.wav,97338
40525,844424931564940-893-f.wav,68731
46679,844424932538878-196-f.wav,75047
3136,844424930598832-396-f.wav,82849
13596,844424930972506-396-f.wav,67617
75297,844424933156780-180-f.wav,92137
25716,844424931369343-1031-f.wav,102168
46821,844424932543086-196-f.wav,46812
14996,844424931029875-973-f.wav,67617
20692,844424931282430-189-f.wav,101796
51826,844424932666771-703-f.wav,81734
60901,844424932930287-850-f.wav,68731
3271,844424930603265-1158-f.wav,80248
82616,844424933647912-601-m.wav,94738
80640,844424933633490-1199-m.wav,89908
2504,844424930586023-396-f.wav,88793
52914,844424932716426-127-f.wav,60929
1928,844424930567373-517-f.wav,105883
46520,844424932536373-331-f.wav,76162
55381,844424932795302-850-f.wav,59443
69782,844424933117744-850-f.wav,58700
31297,844424931439809-1163-f.wav,105140
40123,844424931563224-608-f.wav,66502
82646,844424933647984-32-m.wav,80620
2206,844424930575657-973-f.wav,61672
32933,844424931460825-1158-f.wav,70217
13683,844424930973309-812-f.wav,59072
43892,844424932461259-850-f.wav,78391
67393,844424933068728-1200-f.wav,43839
17627,844424931142190-442-f.wav,91022
30483,844424931431869-812-f.wav,88422
62317,844424932994696-496-f.wav,86193
15544,844424931051729-812-f.wav,71332
36773,844424931523887-156-f.wav,83220
13947,844424930985583-1031-f.wav,86564
65344,844424933052228-775-f.wav,91022
458,844424930443073-930-f.wav,120744
20782,844424931282529-189-f.wav,68731
22778,844424931323040-736-f.wav,64645
3122,844424930598815-396-f.wav,75790
57835,844424932848704-66-f.wav,89536
48022,844424932583723-446-f.wav,94738
8673,844424930827408-812-f.wav,70217
23982,844424931335802-608-f.wav,70589
51374,844424932649123-297-f.wav,93252
64192,844424933041903-704-f.wav,51270
83026,844424933650912-1046-m.wav,91394
56088,844424932818034-704-f.wav,67988
77705,844424933623816-700-m.wav,79134
31976,844424931446392-796-f.wav,114057
29108,844424931419282-594-f.wav,86193
8327,844424930818337-594-f.wav,85821
71912,844424933138764-196-f.wav,62044
25226,844424931351671-608-f.wav,78762
45464,844424932507268-209-f.wav,73189
54018,844424932736732-496-f.wav,103654
44463,844424932469577-1147-f.wav,85450
50333,844424932639512-449-m.wav,98453
71552,844424933137746-1200-f.wav,85821
32426,844424931452607-1031-f.wav,91765
23041,844424931325333-1163-f.wav,72446
81253,844424933638456-718-m.wav,75047
48541,844424932604947-373-m.wav,82477
74563,844424933151016-521-f.wav,70217
33759,844424931477493-657-f.wav,59815
25592,844424931366302-973-f.wav,72446
82288,844424933644044-439-m.wav,83592
44988,844424932495119-1147-f.wav,94366
25111,844424931351242-1136-m.wav,65759
65609,844424933053537-1200-f.wav,58700
54900,844424932783944-704-f.wav,68731
39446,844424931552539-782-f.wav,93623
35015,844424931500077-704-f.wav,85821
2501,844424930586020-396-f.wav,77276
34711,844424931496823-1163-f.wav,88422
14540,844424931006444-608-f.wav,73189
59675,844424932908052-704-f.wav,77276
71500,844424933137691-1200-f.wav,71703
50890,844424932644808-775-f.wav,81734
67467,844424933070417-1194-f.wav,119629
22487,844424931319054-812-f.wav,68731
76070,844424933604865-550-m.wav,37524
50531,844424932640452-600-f.wav,72075
28566,844424931413353-608-f.wav,78391
79317,844424933626935-1019-m.wav,86564
19838,844424931242161-736-f.wav,93623
3972,844424930641319-812-f.wav,56100
13365,844424930954828-812-f.wav,51270
50618,844424932640679-180-f.wav,154552
40281,844424931564331-893-f.wav,51641
51053,844424932646087-775-f.wav,71332
80664,844424933633749-601-m.wav,104026
1953,844424930568308-812-f.wav,96595
27432,844424931393794-736-f.wav,106998
42466,844424932331588-1147-f.wav,98824
43105,844424932439132-830-f.wav,75790
26478,844424931378637-1031-f.wav,79877
12142,844424930920734-396-f.wav,73933
36666,844424931520069-594-f.wav,91765
29653,844424931424476-786-m.wav,90651
58794,844424932872917-850-f.wav,71703
5839,844424930700823-396-f.wav,114057
2421,844424930580985-812-f.wav,63158
61933,844424932984037-608-f.wav,73933
64625,844424933048093-177-f.wav,72818
52660,844424932698705-373-m.wav,82477
11746,844424930906068-608-f.wav,82849
73289,844424933145630-850-f.wav,57957
69257,844424933108752-196-f.wav,44954
54050,844424932736769-496-f.wav,96224
18143,844424931165448-973-f.wav,92508
82562,844424933647776-601-m.wav,94366
41813,844424931596331-1143-f.wav,103283
56798,844424932824427-600-f.wav,55728
21305,844424931289390-608-f.wav,88793
15385,844424931044031-812-f.wav,76533
71788,844424933138416-704-f.wav,78019
7762,844424930779916-1136-m.wav,96967
24692,844424931343983-557-f.wav,66131
53221,844424932721848-989-f.wav,76162
33214,844424931465887-704-f.wav,86936
12916,844424930936216-608-f.wav,112571
54551,844424932760415-775-f.wav,67617
18575,844424931190764-930-f.wav,67617
65165,844424933051410-177-f.wav,50527
11436,844424930900168-1031-f.wav,103654
46670,844424932538866-196-f.wav,73189
79582,844424933627408-500-m.wav,150465
32325,844424931450752-1031-f.wav,62415
36963,844424931531750-594-f.wav,92880
48261,844424932600190-331-f.wav,67988
35586,844424931504040-1200-f.wav,111456
31388,844424931439917-608-f.wav,69103
4383,844424930654526-396-f.wav,101425
40613,844424931565443-594-f.wav,86936
67844,844424933077886-196-f.wav,47555
68045,844424933083231-196-f.wav,81363
72697,844424933143809-1194-f.wav,116657
27682,844424931398659-249-f.wav,91022
25598,844424931366308-973-f.wav,54985
33343,844424931468234-989-f.wav,89536
78210,844424933624802-500-m.wav,129660
17688,844424931144761-270-f.wav,81363
76540,844424933618578-1088-m.wav,108112
9584,844424930849399-973-f.wav,80248
56282,844424932819384-177-f.wav,77648
54072,844424932736793-496-f.wav,89908
32492,844424931452896-150-m.wav,73933
21799,844424931300362-736-f.wav,95481
13457,844424930969439-812-f.wav,69846
24250,844424931338571-1163-f.wav,124831
45123,844424932496799-830-f.wav,111827
44231,844424932467889-1147-f.wav,96595
78883,844424933626064-586-m.wav,111456
28316,844424931412569-442-f.wav,70217
50807,844424932641558-177-f.wav,90279
73327,844424933145679-850-f.wav,52013
67934,844424933082201-196-f.wav,60929
58242,844424932853298-850-f.wav,63530
46268,844424932530158-850-f.wav,104769
4103,844424930646482-812-f.wav,72075
11410,844424930893738-608-f.wav,88050
31518,844424931442149-782-f.wav,119258
43420,844424932443050-1147-f.wav,96224
49276,844424932611317-272-f.wav,91022
17255,844424931130415-270-f.wav,86564
29163,844424931420395-782-f.wav,84335
29250,844424931421477-973-f.wav,49784
47827,844424932578961-850-f.wav,85821
38978,844424931550797-1200-f.wav,85821
78374,844424933625234-1019-m.wav,111084
59141,844424932882981-449-m.wav,81734
24166,844424931337368-973-f.wav,73561
37264,844424931533972-594-f.wav,63530
12889,844424930936184-608-f.wav,101053
14829,844424931026342-1136-m.wav,85078
23530,844424931327426-775-f.wav,119258
35625,844424931504185-249-f.wav,128546
29858,844424931426740-1031-f.wav,98824
24515,844424931343375-796-f.wav,75047
41892,844424931600418-1039-f.wav,75047
15765,844424931064364-812-f.wav,82849
48300,844424932600234-331-f.wav,103283
57780,844424932848529-449-m.wav,68360
73242,844424933145451-66-f.wav,147122
33089,844424931461249-101-f.wav,99939
4957,844424930673540-389-m.wav,64645
41331,844424931569299-989-f.wav,80991
62583,844424933006315-850-f.wav,73561
11222,844424930881279-973-f.wav,51641
11736,844424930906056-608-f.wav,73189
70360,844424933119560-196-f.wav,75790
51964,844424932667973-704-f.wav,66502
77661,844424933623624-700-m.wav,99939
63757,844424933033085-521-f.wav,90279
39903,844424931562238-594-f.wav,79134
78506,844424933625423-776-m.wav,79877
8296,844424930818291-594-f.wav,68731
51604,844424932663656-973-f.wav,49784
56559,844424932820644-850-f.wav,51270
20633,844424931282157-608-f.wav,80991
10643,844424930866635-812-f.wav,57586
1429,844424930562787-973-f.wav,81734
3803,844424930619706-1031-f.wav,138205
31401,844424931439931-608-f.wav,108855
27959,844424931404252-270-f.wav,59443
392,844424930436354-930-f.wav,128174
175,844424930408673-1158-f.wav,80620
11348,844424930893670-608-f.wav,78762
43733,844424932445131-209-f.wav,82477
6232,844424930708810-608-f.wav,79134
38634,844424931547094-704-f.wav,76162
23962,844424931335780-608-f.wav,83592
40053,844424931562536-608-f.wav,77276
15663,844424931059568-973-f.wav,67245
82913,844424933650533-601-m.wav,109598
47288,844424932558191-850-f.wav,51641
45972,844424932526372-850-f.wav,63158
18662,844424931195399-389-m.wav,60929
60635,844424932918120-449-m.wav,79877
46096,844424932528572-850-f.wav,67617
70952,844424933127831-976-f.wav,75047
1787,844424930566706-396-f.wav,88422
64339,844424933043179-976-f.wav,143778
45930,844424932526316-850-f.wav,95852
23037,844424931324160-189-f.wav,67245
39838,844424931558709-594-f.wav,69846
22500,844424931319073-812-f.wav,48669
19193,844424931232172-664-f.wav,108484
24618,844424931343889-930-f.wav,109970
15775,844424931064374-812-f.wav,62787
5895,844424930700889-396-f.wav,68731
44328,844424932468008-331-f.wav,94366
16535,844424931104046-292-m.wav,91022
35413,844424931503350-249-f.wav,92880
60773,844424932922610-449-m.wav,93995
6354,844424930723248-608-f.wav,80620
71862,844424933138698-196-f.wav,43096
62557,844424933006286-850-f.wav,77648
37132,844424931532456-594-f.wav,130775
53239,844424932721869-989-f.wav,101053
12781,844424930935746-396-f.wav,85078
18702,844424931195450-389-m.wav,92137
82774,844424933648562-1119-m.wav,79877
19618,844424931238304-1044-f.wav,86564
41884,844424931599779-1039-f.wav,65016
83021,844424933650907-1046-m.wav,64273
33404,844424931470203-704-f.wav,86936
67358,844424933068691-1200-f.wav,54614
68419,844424933085886-775-f.wav,63901
12445,844424930926186-396-f.wav,92880
31941,844424931446148-973-f.wav,43096
81405,844424933638860-1199-m.wav,63901
69180,844424933108361-196-f.wav,61301
5894,844424930700888-396-f.wav,120001
9472,844424930843327-1031-f.wav,78019
61763,844424932973903-850-f.wav,72075
62527,844424933000775-850-f.wav,49784
26213,844424931375959-775-f.wav,71332
9301,844424930838649-396-f.wav,81734
39784,844424931556584-657-f.wav,76533
4612,844424930655706-292-m.wav,97338
48815,844424932606647-830-f.wav,71332
9716,844424930850661-812-f.wav,85078
43931,844424932461310-850-f.wav,75790
28383,844424931412840-270-f.wav,60558
80053,844424933629287-359-m.wav,75790
46729,844424932540270-1147-f.wav,121858
40411,844424931564688-657-f.wav,115543
69116,844424933105548-703-f.wav,102539
4894,844424930664063-1031-f.wav,86936
63384,844424933031833-775-f.wav,72446
10707,844424930866705-812-f.wav,67617
30118,844424931429633-1031-f.wav,76905
16811,844424931120498-812-f.wav,83220
75449,844424933160284-976-f.wav,46812
27927,844424931404219-270-f.wav,93252
55383,844424932795304-850-f.wav,72818
63249,844424933031667-775-f.wav,102168
47371,844424932558989-1147-f.wav,57214
77257,844424933622168-586-m.wav,67617
38519,844424931543157-704-f.wav,86936
35125,844424931500800-1200-f.wav,122602
30271,844424931431117-1031-f.wav,91765
26895,844424931381834-66-f.wav,140434
72643,844424933143729-180-f.wav,92137
18069,844424931156452-608-f.wav,70589
10488,844424930863602-973-f.wav,89165
57954,844424932850554-449-m.wav,76533
49311,844424932611359-272-f.wav,85821
65023,844424933050550-177-f.wav,64645
25070,844424931350997-812-f.wav,69474
5847,844424930700833-396-f.wav,80248
74580,844424933151033-521-f.wav,60929
11647,844424930904757-1031-f.wav,106255
73651,844424933146282-66-f.wav,117029
32300,844424931450702-1031-f.wav,23777
56025,844424932817547-180-f.wav,114428
54108,844424932744134-449-m.wav,95852
1572,844424930564362-973-f.wav,53870
43572,844424932444534-553-f.wav,63901
14160,844424930991676-1031-f.wav,88793
70399,844424933119901-196-f.wav,48669
3865,844424930619886-1031-f.wav,104397
11601,844424930904307-812-f.wav,68731
83023,844424933650909-1046-m.wav,64273
6316,844424930722503-396-f.wav,99196
49046,844424932608026-899-f.wav,79877
15328,844424931032711-973-f.wav,60186
67979,844424933082254-196-f.wav,70589
41506,844424931569608-608-f.wav,94366
22110,844424931308679-736-f.wav,92508
78935,844424933626135-776-m.wav,51270
55013,844424932787704-782-f.wav,121487
573,844424930443720-1016-f.wav,68731
7581,844424930774482-292-m.wav,81734
35336,844424931502952-704-f.wav,64273
22136,844424931308714-736-f.wav,89536
37484,844424931535794-156-f.wav,85450
24256,844424931338577-1163-f.wav,127803
52109,844424932669661-314-f.wav,96967
42708,844424932415019-553-f.wav,63901
21359,844424931291049-270-f.wav,93623
62704,844424933006552-850-f.wav,65759
31587,844424931442311-442-f.wav,76162
43827,844424932445350-850-f.wav,77648
67170,844424933067668-704-f.wav,80248
25892,844424931370361-361-f.wav,81734
61113,844424932930847-850-f.wav,56843
34613,844424931495251-101-f.wav,93252
5644,844424930694081-292-m.wav,138948
74178,844424933148687-979-f.wav,115171
30090,844424931429298-594-f.wav,79877
66783,844424933061112-703-f.wav,97710
73683,844424933146518-976-f.wav,77276
24762,844424931344098-1158-f.wav,67988
41220,844424931569138-989-f.wav,69846
72332,844424933142047-850-f.wav,73933
69154,844424933108334-196-f.wav,53870
82615,844424933647909-601-m.wav,85821
38348,844424931541753-156-f.wav,92880
67032,844424933062407-704-f.wav,70589
42427,844424932331543-1147-f.wav,109970
72645,844424933143731-180-f.wav,106626
74321,844424933149586-979-f.wav,72075
73949,844424933147598-830-f.wav,70589
6314,844424930722501-396-f.wav,105512
62941,844424933022873-850-f.wav,69103
58825,844424932872952-850-f.wav,87307
38887,844424931549849-249-f.wav,59072
66744,844424933061051-1200-f.wav,66874
11509,844424930900252-1031-f.wav,104769
46310,844424932530209-850-f.wav,91394
24587,844424931343856-930-f.wav,154181
2882,844424930593295-292-m.wav,118515
72222,844424933141731-979-f.wav,97338
72760,844424933143884-1200-f.wav,79134
38466,844424931543099-704-f.wav,75419
66996,844424933062368-704-f.wav,85450
57541,844424932843938-66-f.wav,82106
64603,844424933048067-177-f.wav,70960
69873,844424933117851-850-f.wav,55357
26665,844424931380275-449-m.wav,83964
35324,844424931502937-704-f.wav,94738
36327,844424931515619-273-m.wav,125574
29959,844424931427661-442-f.wav,64273
6905,844424930749325-396-f.wav,72446
78577,844424933625525-1019-m.wav,63530
49500,844424932615302-608-f.wav,79134
32367,844424931452314-1031-f.wav,86936
22456,844424931318118-608-f.wav,70960
34035,844424931483707-1143-f.wav,86193
36284,844424931514940-594-f.wav,67617
59272,844424932888144-850-f.wav,61301
34369,844424931492107-989-f.wav,89536
3252,844424930603235-1158-f.wav,102168
12416,844424930926134-396-f.wav,62044
55033,844424932787732-782-f.wav,63901
5369,844424930686222-396-f.wav,73933
77841,844424933624115-1019-m.wav,95481
70221,844424933119203-196-f.wav,67988
36169,844424931511749-1016-f.wav,123345
73162,844424933145139-521-f.wav,73933
54607,844424932760491-775-f.wav,67245
68517,844424933087055-850-f.wav,69103
40291,844424931564343-893-f.wav,86193
72229,844424933141738-979-f.wav,73933
26268,844424931377025-775-f.wav,77648
68765,844424933090681-1194-f.wav,97710
29085,844424931419245-594-f.wav,76905
54070,844424932736791-496-f.wav,99567
54328,844424932751041-177-f.wav,72075
73961,844424933147614-830-f.wav,66502
46780,844424932540326-1147-f.wav,93623
35978,844424931507507-249-f.wav,98081
47507,844424932564760-331-f.wav,155667
58089,844424932852918-850-f.wav,65759
626,844424930444784-930-f.wav,89165
48371,844424932603126-899-f.wav,77276
23925,844424931335734-608-f.wav,80248
24300,844424931338623-1163-f.wav,106998
48991,844424932607463-899-f.wav,61301
75944,844424933586531-1073-m.wav,86193
76117,844424933609714-1-m.wav,82106
58604,844424932869915-979-f.wav,80620
80837,844424933636663-967-m.wav,103654
22828,844424931323105-736-f.wav,71703
39111,844424931551149-608-f.wav,73561
70564,844424933122837-830-f.wav,88050
66930,844424933062286-373-m.wav,77648
20370,844424931268206-1031-f.wav,101053
71571,844424933137766-1200-f.wav,75047
81631,844424933639294-997-m.wav,45697
19293,844424931232386-1044-f.wav,93252
14561,844424931006467-608-f.wav,73933
37641,844424931537880-594-f.wav,92508
62536,844424933006262-850-f.wav,59072
63367,844424933031812-775-f.wav,66502
7543,844424930774432-292-m.wav,91022
50905,844424932645125-1147-f.wav,101425
82929,844424933650567-601-m.wav,74304
83296,844424933652967-683-m.wav,86193
57291,844424932834826-177-f.wav,75047
66289,844424933057908-1200-f.wav,45697
81051,844424933637956-1199-m.wav,60558
10186,844424930860929-973-f.wav,65016
11214,844424930881265-973-f.wav,61301
9742,844424930850690-812-f.wav,85821
23821,844424931330619-66-f.wav,163840
51366,844424932649108-297-f.wav,131518
31440,844424931440624-1031-f.wav,34180
30124,844424931429640-1031-f.wav,81734
41251,844424931569184-989-f.wav,98824
8908,844424930830343-973-f.wav,75419
5051,844424930677097-1158-f.wav,128546
76653,844424933619230-1088-m.wav,59815
5234,844424930683945-1016-f.wav,120001
7846,844424930791214-396-f.wav,71703
71099,844424933129370-850-f.wav,83220
